job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00141,Data Scientist,94478,USD,MI,FL,Denmark,S,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",PhD,4,Retail,24/05/2024,25/06/2024,506,8.4,Algorithmic Solutions
AI00142,Autonomous Systems Engineer,53088,USD,EN,PT,Austria,M,Austria,50,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,12/04/2025,13/06/2025,2090,9,Machine Intelligence Group
AI00143,Machine Learning Researcher,116012,USD,MI,FT,Denmark,M,Australia,0,"SQL, MLOps, Python",Master,3,Automotive,23/09/2024,30/10/2024,657,7.9,Predictive Systems
AI00144,Deep Learning Engineer,35593,USD,EN,CT,China,S,China,0,"Python, Hadoop, Deep Learning",Bachelor,0,Media,09/03/2024,07/04/2024,1812,6.3,AI Innovations
AI00145,AI Product Manager,149053,USD,EX,FT,Austria,S,Austria,0,"GCP, Linux, R, Hadoop",Master,17,Media,17/11/2024,26/12/2024,652,5.5,Smart Analytics
AI00146,Principal Data Scientist,88230,USD,MI,FT,Austria,L,Austria,0,"TensorFlow, Git, Azure, Python",Associate,4,Education,22/05/2024,27/07/2024,1984,7.6,DeepTech Ventures
AI00147,AI Research Scientist,224919,USD,EX,FL,Australia,M,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",Associate,19,Education,02/12/2024,24/01/2025,911,5.7,TechCorp Inc
AI00148,Machine Learning Researcher,220439,EUR,EX,PT,Netherlands,S,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,30/03/2024,15/04/2024,1795,9.9,TechCorp Inc
AI00149,NLP Engineer,48861,USD,EN,PT,Finland,S,Finland,100,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,04/07/2024,11/08/2024,1031,8.1,DeepTech Ventures
AI00150,AI Specialist,115841,USD,SE,FL,United States,S,United States,0,"TensorFlow, Kubernetes, Deep Learning",PhD,7,Healthcare,25/10/2024,11/12/2024,1446,7.2,Quantum Computing Inc
AI00151,NLP Engineer,57266,USD,MI,FL,Ireland,M,Ireland,0,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,11/08/2024,26/08/2024,1075,7.3,Neural Networks Co
AI00152,Deep Learning Engineer,66384,USD,MI,CT,Australia,S,Israel,0,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,21/04/2024,24/05/2024,1421,9.1,Autonomous Tech
AI00153,Data Analyst,184637,USD,EX,PT,Sweden,S,Sweden,100,"R, SQL, Data Visualization",Bachelor,11,Government,23/05/2024,09/07/2024,2292,5.5,Machine Intelligence Group
AI00154,AI Research Scientist,92445,EUR,MI,CT,Netherlands,M,Finland,50,"Linux, Python, Scala, Docker",Bachelor,4,Technology,22/10/2024,24/12/2024,826,9.2,DataVision Ltd
AI00155,Machine Learning Researcher,57388,USD,EN,FL,Canada,L,Canada,0,"Python, GCP, TensorFlow",Associate,1,Consulting,12/01/2024,12/02/2024,1684,8.3,Smart Analytics
AI00156,Head of AI,53374,USD,MI,PT,China,M,China,0,"Docker, Deep Learning, R",PhD,2,Government,22/06/2024,31/07/2024,2224,9.5,Algorithmic Solutions
AI00157,AI Research Scientist,95716,USD,SE,CT,Finland,S,Finland,50,"Git, Spark, Azure, Statistics",PhD,6,Media,19/03/2024,05/04/2024,1811,7.4,Digital Transformation LLC
AI00158,NLP Engineer,157091,USD,MI,FL,Norway,L,Norway,0,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,04/03/2025,24/03/2025,1002,7.7,DataVision Ltd
AI00159,ML Ops Engineer,204144,USD,SE,FL,Norway,L,Norway,100,"Hadoop, Mathematics, Linux",PhD,8,Telecommunications,12/12/2024,03/01/2025,1663,9.5,Autonomous Tech
AI00160,AI Software Engineer,190314,EUR,EX,CT,Netherlands,M,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,23/05/2024,22/07/2024,521,9.9,Digital Transformation LLC
AI00161,Principal Data Scientist,198403,USD,EX,FL,Denmark,M,Israel,50,"Data Visualization, SQL, Scala",Associate,15,Media,14/03/2024,21/04/2024,944,9.1,Digital Transformation LLC
AI00162,Research Scientist,153040,USD,SE,CT,Canada,L,Canada,50,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,25/06/2024,23/08/2024,1112,8.2,Autonomous Tech
AI00163,AI Software Engineer,51898,USD,MI,FL,Israel,S,Israel,0,"Deep Learning, Python, NLP",Associate,2,Consulting,05/10/2024,26/11/2024,721,8.9,Machine Intelligence Group
AI00164,AI Architect,115191,EUR,SE,FL,Germany,S,Netherlands,0,"R, AWS, Git, Tableau",Associate,7,Education,10/07/2024,04/09/2024,2362,5.7,Advanced Robotics
AI00165,ML Ops Engineer,170139,USD,SE,PT,United States,L,Denmark,50,"Python, Spark, Hadoop",Bachelor,5,Technology,30/01/2025,27/03/2025,578,9.6,Future Systems
AI00166,ML Ops Engineer,63860,USD,EN,CT,Canada,L,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,02/08/2024,28/09/2024,2424,9.5,Autonomous Tech
AI00167,NLP Engineer,125152,USD,MI,CT,Norway,M,Norway,100,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,11/08/2024,31/08/2024,2348,6.6,Smart Analytics
AI00168,AI Software Engineer,61572,USD,EN,CT,South Korea,L,South Korea,50,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,19/07/2024,08/09/2024,2485,7.1,DataVision Ltd
AI00169,Head of AI,101054,EUR,MI,CT,Germany,M,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,06/01/2024,26/02/2024,986,8.5,Autonomous Tech
AI00170,Data Engineer,145355,USD,EX,CT,Canada,S,Canada,100,"Spark, Linux, AWS, Deep Learning",Master,13,Media,25/08/2024,12/09/2024,685,9.6,DeepTech Ventures
AI00171,Deep Learning Engineer,183484,USD,EX,FT,Singapore,S,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,20/11/2024,01/01/2025,834,7.7,Autonomous Tech
AI00172,AI Product Manager,111997,USD,MI,CT,Singapore,L,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,15/03/2025,14/04/2025,1535,6.6,Neural Networks Co
AI00173,AI Specialist,214195,GBP,EX,PT,United Kingdom,M,Sweden,100,"Tableau, GCP, Python",Bachelor,19,Manufacturing,13/03/2025,11/04/2025,1254,5.2,Smart Analytics
AI00174,AI Software Engineer,93211,USD,SE,PT,India,M,United Kingdom,50,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,08/01/2025,03/02/2025,1474,9.3,Machine Intelligence Group
AI00175,Deep Learning Engineer,82209,EUR,EN,PT,Germany,L,Germany,100,"Statistics, TensorFlow, Python",Master,1,Transportation,09/11/2024,23/12/2024,859,7,Smart Analytics
AI00176,AI Software Engineer,149669,EUR,SE,PT,Germany,M,Germany,50,"Scala, Hadoop, Azure",Associate,9,Retail,01/11/2024,23/11/2024,2291,6.2,Predictive Systems
AI00177,AI Software Engineer,56825,USD,MI,PT,China,M,China,50,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,11/07/2024,02/08/2024,2301,9.5,AI Innovations
AI00178,Research Scientist,131635,USD,MI,FT,Denmark,L,Denmark,50,"Kubernetes, Git, GCP, NLP",PhD,2,Manufacturing,10/03/2024,16/04/2024,715,8.2,TechCorp Inc
AI00179,NLP Engineer,163843,USD,SE,FL,Norway,L,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,20/09/2024,23/10/2024,1723,8.5,Algorithmic Solutions
AI00180,AI Consultant,73281,USD,MI,CT,India,L,India,0,"Deep Learning, Azure, Python",Bachelor,2,Technology,28/01/2025,21/02/2025,1753,5.5,Cloud AI Solutions
AI00181,Principal Data Scientist,51907,USD,MI,CT,South Korea,M,South Korea,50,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,07/10/2024,06/12/2024,1290,8.3,DataVision Ltd
AI00182,NLP Engineer,178240,EUR,EX,FL,Netherlands,S,Netherlands,50,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,01/06/2024,15/07/2024,2461,8.5,Autonomous Tech
AI00183,Machine Learning Researcher,83226,USD,SE,FT,Ireland,S,Israel,0,"SQL, Docker, Linux, GCP",Master,7,Technology,19/11/2024,02/01/2025,1227,7.9,Advanced Robotics
AI00184,AI Product Manager,46995,USD,EN,FT,Austria,S,Austria,100,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,07/07/2024,01/08/2024,1212,5.9,DataVision Ltd
AI00185,AI Research Scientist,275296,USD,EX,FT,Switzerland,L,Switzerland,0,"Docker, Azure, NLP",Associate,14,Transportation,06/02/2024,14/03/2024,1483,7,DataVision Ltd
AI00186,Deep Learning Engineer,300422,USD,EX,PT,Denmark,M,India,100,"Python, TensorFlow, R",Bachelor,11,Education,30/09/2024,18/11/2024,2385,9.9,Machine Intelligence Group
AI00187,AI Product Manager,116704,USD,MI,CT,Canada,L,Canada,100,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,30/03/2024,15/04/2024,1540,9.8,Autonomous Tech
AI00188,AI Specialist,98422,USD,EN,PT,United States,L,United States,0,"Java, Python, Mathematics",PhD,0,Transportation,23/05/2024,07/07/2024,673,9.4,Cloud AI Solutions
AI00189,Machine Learning Researcher,210249,USD,EX,PT,Norway,M,Singapore,100,"Mathematics, Docker, Deep Learning",Master,15,Gaming,20/12/2024,15/02/2025,1219,6.4,Machine Intelligence Group
AI00190,NLP Engineer,67708,USD,MI,FL,South Korea,S,France,0,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,10/06/2024,20/07/2024,1393,7.6,Algorithmic Solutions
AI00191,Data Engineer,95796,USD,EX,FL,Austria,S,Austria,100,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,15/10/2024,25/12/2024,1933,5.8,Advanced Robotics
AI00192,Head of AI,229098,USD,EX,PT,Denmark,L,China,50,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,01/02/2024,25/03/2024,2004,8.5,Predictive Systems
AI00193,ML Ops Engineer,134300,USD,EX,CT,Ireland,S,Ireland,50,"Java, Python, Deep Learning, Statistics",Master,11,Education,14/07/2024,16/09/2024,2111,5,Predictive Systems
AI00194,AI Specialist,74408,USD,EN,CT,Australia,M,Norway,100,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,07/08/2024,24/09/2024,1036,7.9,Machine Intelligence Group
AI00195,AI Architect,201971,EUR,EX,FT,Netherlands,M,Australia,0,"Java, Scala, Tableau",PhD,13,Technology,17/07/2024,11/09/2024,991,6.8,Future Systems
AI00196,AI Software Engineer,180764,EUR,EX,CT,France,S,France,100,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,17/02/2025,16/03/2025,1244,7.6,AI Innovations
AI00197,Principal Data Scientist,49644,USD,EN,CT,China,L,Canada,100,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,15/02/2025,26/03/2025,2266,5.5,Future Systems
AI00198,AI Product Manager,89115,USD,SE,CT,South Korea,M,South Korea,50,"MLOps, Python, Linux, NLP",Master,7,Energy,22/03/2025,19/05/2025,684,6.3,Neural Networks Co
AI00199,AI Software Engineer,38540,USD,EN,PT,Austria,S,Austria,0,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,29/01/2025,27/02/2025,2144,7.6,Smart Analytics
AI00200,AI Product Manager,180252,USD,SE,FT,United States,L,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,14/02/2024,07/04/2024,1711,6.3,Future Systems
AI00201,Robotics Engineer,56585,EUR,EN,FT,Netherlands,S,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,25/10/2024,13/11/2024,1647,6.1,Cloud AI Solutions
AI00202,AI Specialist,103942,USD,SE,FL,Sweden,M,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,07/02/2025,06/03/2025,1636,5.5,Smart Analytics
AI00203,Autonomous Systems Engineer,176009,GBP,SE,FL,United Kingdom,L,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,25/02/2024,31/03/2024,2270,6.6,Quantum Computing Inc
AI00204,AI Specialist,59056,USD,MI,CT,Ireland,M,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,23/08/2024,18/10/2024,2262,6,Predictive Systems
AI00205,AI Consultant,76940,USD,MI,FT,Austria,M,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,29/03/2025,31/05/2025,1948,7.5,Cognitive Computing
AI00206,Machine Learning Engineer,110341,GBP,SE,CT,United Kingdom,M,Canada,0,"Spark, Kubernetes, Mathematics",PhD,7,Retail,20/03/2025,08/05/2025,2231,5.6,Smart Analytics
AI00207,Data Scientist,102922,GBP,MI,FL,United Kingdom,L,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,14/06/2024,05/07/2024,773,7.4,Digital Transformation LLC
AI00208,Machine Learning Researcher,44130,USD,EN,FT,Japan,S,Switzerland,0,"Python, GCP, Docker, Git, Java",Master,0,Technology,22/11/2024,20/12/2024,2330,8.7,DataVision Ltd
AI00209,Data Engineer,128112,USD,SE,CT,Singapore,L,Singapore,100,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,26/11/2024,20/01/2025,2129,9.3,Quantum Computing Inc
AI00210,Data Analyst,48892,EUR,EN,CT,France,M,Ireland,100,"Linux, Python, NLP",Bachelor,0,Consulting,08/10/2024,09/12/2024,2296,6.6,DataVision Ltd
AI00211,Research Scientist,127478,GBP,MI,CT,United Kingdom,L,United Kingdom,50,"Java, Docker, Hadoop",Master,4,Transportation,26/03/2025,29/04/2025,2495,7.8,DataVision Ltd
AI00212,AI Research Scientist,100524,USD,SE,FL,Finland,M,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,29/03/2024,25/05/2024,1274,5.6,TechCorp Inc
AI00213,Deep Learning Engineer,45429,USD,EN,FT,Japan,L,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,14/09/2024,30/09/2024,1854,6.8,Algorithmic Solutions
AI00214,ML Ops Engineer,62262,USD,MI,FT,Austria,L,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,19/03/2025,07/04/2025,1358,9.4,AI Innovations
AI00215,AI Specialist,68595,USD,MI,FT,China,S,China,50,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,30/01/2024,29/02/2024,1954,7.5,Machine Intelligence Group
AI00216,AI Software Engineer,301038,USD,EX,PT,Norway,M,Norway,50,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,15/04/2025,13/05/2025,1248,5.5,Cognitive Computing
AI00217,Robotics Engineer,46253,USD,EN,CT,China,M,China,0,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,15/04/2025,30/05/2025,854,7.9,DataVision Ltd
AI00218,NLP Engineer,59644,USD,EN,PT,Australia,M,Australia,0,"R, Docker, GCP, Java",Associate,0,Consulting,20/04/2024,27/05/2024,646,8.7,Future Systems
AI00219,Principal Data Scientist,53960,USD,MI,PT,Finland,M,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,15/07/2024,16/08/2024,1401,9.7,Digital Transformation LLC
AI00220,Computer Vision Engineer,94894,EUR,EN,PT,Netherlands,L,Netherlands,50,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,02/03/2025,13/04/2025,1931,8.5,Autonomous Tech
AI00221,Autonomous Systems Engineer,91611,USD,SE,CT,Israel,L,Israel,0,"PyTorch, SQL, Kubernetes",Associate,5,Finance,08/09/2024,12/11/2024,1885,7,Digital Transformation LLC
AI00222,NLP Engineer,285880,EUR,EX,FL,Netherlands,L,Canada,50,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,15/04/2024,08/05/2024,1537,9.2,Smart Analytics
AI00223,AI Architect,115263,GBP,MI,FL,United Kingdom,L,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,25/01/2025,22/02/2025,1423,6.9,Machine Intelligence Group
AI00224,Research Scientist,51882,USD,MI,CT,China,S,China,50,"Scala, R, SQL",Associate,3,Technology,07/02/2024,23/03/2024,1379,9,Quantum Computing Inc
AI00225,Data Scientist,82051,EUR,MI,PT,Germany,M,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,20/04/2025,24/05/2025,1220,6.1,Predictive Systems
AI00226,ML Ops Engineer,122331,USD,SE,FL,Canada,L,Canada,0,"SQL, NLP, Python",PhD,5,Retail,08/02/2025,07/03/2025,503,5.7,Cognitive Computing
AI00227,AI Product Manager,159643,USD,SE,PT,United States,S,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,27/01/2024,03/03/2024,951,5.3,Digital Transformation LLC
AI00228,Research Scientist,254305,GBP,EX,FL,United Kingdom,M,United Kingdom,50,"Hadoop, Python, Linux, Mathematics",Bachelor,15,Transportation,09/03/2024,26/03/2024,1534,9.4,DeepTech Ventures
AI00229,Data Analyst,52027,USD,MI,PT,South Korea,M,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,18/04/2024,18/05/2024,2036,5.7,Smart Analytics
AI00230,Robotics Engineer,43072,USD,EN,PT,India,S,United Kingdom,100,"Docker, PyTorch, Spark, TensorFlow, NLP",Associate,0,Energy,15/01/2025,10/03/2025,700,8.3,Future Systems
AI00231,Research Scientist,87011,EUR,MI,FL,France,L,India,50,"Tableau, Linux, PyTorch, Java, AWS",PhD,4,Gaming,30/03/2025,13/05/2025,2261,8.5,Future Systems
AI00232,AI Research Scientist,36734,USD,EN,FL,China,S,China,100,"Azure, Python, Mathematics",Master,1,Media,11/10/2024,14/11/2024,1214,9.2,AI Innovations
AI00233,Head of AI,84897,USD,MI,CT,Ireland,L,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,07/10/2024,12/12/2024,2463,5.9,TechCorp Inc
AI00234,AI Research Scientist,173839,USD,SE,FL,United States,M,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,04/02/2025,26/03/2025,2409,5.1,Neural Networks Co
AI00235,ML Ops Engineer,59357,USD,EN,FT,South Korea,L,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,22/03/2024,13/04/2024,2247,8.5,DeepTech Ventures
AI00236,Data Scientist,51431,USD,EN,FL,Austria,M,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,20/06/2024,20/07/2024,2424,8.7,Digital Transformation LLC
AI00237,Autonomous Systems Engineer,96506,USD,SE,FT,Ireland,S,Ireland,100,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,03/07/2024,27/07/2024,2137,8.6,Cloud AI Solutions
AI00238,Data Analyst,59198,USD,EN,FT,Canada,S,Switzerland,50,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,27/04/2025,09/06/2025,2008,5.6,Algorithmic Solutions
AI00239,Machine Learning Engineer,223757,EUR,EX,FL,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,29/03/2025,28/05/2025,1269,7.3,Smart Analytics
AI00240,Deep Learning Engineer,74322,EUR,EN,FT,France,L,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,16/12/2024,08/01/2025,2090,7.9,Advanced Robotics
AI00241,Research Scientist,120749,USD,MI,FL,United States,M,Netherlands,50,"TensorFlow, MLOps, Kubernetes, SQL, Java",Associate,2,Retail,01/07/2024,30/08/2024,1860,6.5,Cognitive Computing
AI00242,NLP Engineer,138212,USD,EX,FT,Finland,S,Finland,50,"Hadoop, Azure, Java, MLOps",Master,15,Media,19/02/2024,25/03/2024,1176,5.6,Future Systems
AI00243,Robotics Engineer,199039,USD,EX,PT,Canada,S,Canada,0,"Git, Docker, Statistics, Mathematics",Master,15,Real Estate,19/09/2024,16/10/2024,1566,6.2,AI Innovations
AI00244,AI Specialist,105699,USD,SE,FL,Singapore,S,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,11/02/2025,23/03/2025,593,6.6,AI Innovations
AI00245,Research Scientist,38497,USD,EN,FL,Japan,S,Japan,100,"Python, Mathematics, PyTorch, Spark",Bachelor,0,Consulting,06/03/2025,09/05/2025,2043,7.7,DataVision Ltd
AI00246,AI Product Manager,63141,USD,MI,CT,Japan,S,Japan,100,"R, Azure, MLOps",Associate,3,Manufacturing,09/12/2024,08/02/2025,1662,5.2,Digital Transformation LLC
AI00247,AI Specialist,87871,USD,SE,CT,Austria,L,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,02/02/2025,16/04/2025,906,9.1,AI Innovations
AI00248,Research Scientist,255678,USD,EX,CT,United States,M,Australia,0,"SQL, Statistics, Mathematics, TensorFlow, GCP",Bachelor,18,Telecommunications,12/04/2024,08/06/2024,2029,7.3,DataVision Ltd
AI00249,Data Analyst,132056,EUR,SE,CT,Netherlands,S,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,05/10/2024,23/10/2024,1085,6.5,Digital Transformation LLC
AI00250,AI Research Scientist,146085,USD,SE,FT,United States,M,United States,100,"Git, Scala, NLP, Python",Associate,6,Technology,09/11/2024,14/01/2025,1642,6.4,Cognitive Computing
AI00251,Data Engineer,85037,USD,MI,CT,Sweden,M,Sweden,50,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,17/10/2024,05/12/2024,931,8,DeepTech Ventures
AI00252,AI Product Manager,42661,USD,EN,PT,Ireland,M,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,25/12/2024,13/01/2025,783,8,Digital Transformation LLC
AI00253,Deep Learning Engineer,119706,USD,SE,FL,Israel,L,Israel,50,"TensorFlow, Hadoop, Python, Java, Docker",Associate,7,Retail,13/09/2024,06/10/2024,2429,5.9,Neural Networks Co
AI00254,Computer Vision Engineer,110064,USD,EX,PT,Finland,M,Singapore,100,"PyTorch, Java, Kubernetes",Bachelor,10,Finance,10/10/2024,17/12/2024,546,9.8,Smart Analytics
AI00255,Research Scientist,91090,USD,SE,FT,China,M,China,100,"Azure, PyTorch, NLP, TensorFlow",Associate,9,Telecommunications,28/01/2025,12/02/2025,1136,6.2,Smart Analytics
AI00256,Principal Data Scientist,80307,EUR,MI,FL,France,L,Norway,50,"Spark, Java, GCP",Master,4,Retail,28/08/2024,11/10/2024,2097,7.4,Advanced Robotics
AI00257,AI Product Manager,107321,EUR,MI,PT,Germany,L,Ireland,0,"SQL, Python, GCP",Master,3,Technology,04/03/2025,14/04/2025,1012,7.6,Autonomous Tech
AI00258,Head of AI,59373,USD,EN,CT,Austria,L,Austria,0,"Python, GCP, Mathematics, Scala, Deep Learning",PhD,0,Gaming,17/07/2024,28/08/2024,1833,5.3,DataVision Ltd
AI00259,Machine Learning Researcher,65191,EUR,EN,PT,France,S,France,0,"GCP, Python, Azure, Scala",Master,0,Education,20/01/2024,21/02/2024,1652,6.5,Predictive Systems
AI00260,Robotics Engineer,152969,USD,EX,FL,Austria,L,Austria,0,"TensorFlow, PyTorch, Spark",Associate,16,Government,19/04/2025,12/05/2025,1811,8.4,Advanced Robotics
AI00261,Research Scientist,147893,USD,SE,FL,Switzerland,S,Switzerland,50,"R, Python, Data Visualization, TensorFlow",Associate,8,Healthcare,05/05/2024,19/06/2024,1746,5.9,Predictive Systems
AI00262,Principal Data Scientist,69807,USD,EN,FT,United States,L,United States,0,"Data Visualization, Scala, Python, SQL, Linux",Bachelor,0,Transportation,14/12/2024,31/12/2024,1431,8.4,Smart Analytics
